catchTrial,actionExecuted,RTpress,congruency,SOAactual,delay,synchrony,RTsynchrony,respCatch,correctCatch,RTCatch,subject
0,2,0.417310953140259,1,0.0667697525024414,1,1,0.445113897323608,NaN,NaN,NaN,4
0,2,0.342194981575012,2,0.0834621906280518,1,1,1.20417356491089,NaN,NaN,NaN,4
0,1,0.459042048454285,2,-0.0584235334396362,0,0,0.613001585006714,NaN,NaN,NaN,4
0,2,0.375579857826233,2,-0.0333848762512207,1,0,0.812330722808838,NaN,NaN,NaN,4
0,2,0.367233638763428,2,0.0584235334396362,1,1,0.568020582199097,NaN,NaN,NaN,4
0,1,0.367233638763428,1,0.166924381256104,0,1,1.00386595726013,NaN,NaN,NaN,4
0,1,0.517465581893921,1,-0.217001695632935,0,0,0.685644865036011,NaN,NaN,NaN,4
0,2,0.4840807056427,2,-0.150231943130493,1,0,0.980101108551025,NaN,NaN,NaN,4
1,2,0.408964734077454,1,0.133539505004883,1,1,0.768435478210449,1,1,2.36844205856323,4
0,1,0.392272295951843,2,0.0918084096908569,0,1,0.623865127563477,NaN,NaN,NaN,4
0,2,0.367233638763428,2,0.158578162193298,1,1,0.809738159179688,NaN,NaN,NaN,4
1,1,0.400618515014648,1,0.0751159715652466,0,1,0.688782215118408,0,1,1.44829106330872,4
0,2,0.408964734077454,1,-0.0500773143768311,1,1,1.92318058013916,NaN,NaN,NaN,4
0,1,0.342194981575012,2,0.24204035282135,0,1,0.610266208648682,NaN,NaN,NaN,4
0,2,0.417310953140259,2,-0.125193285942078,1,0,0.955076932907104,NaN,NaN,NaN,4
0,1,0.383926076889038,1,0.250386571884155,0,1,0.720000028610229,NaN,NaN,NaN,4
0,2,0.425657172203064,1,0.217001695632935,1,1,1.12929439544678,NaN,NaN,NaN,4
0,2,0.442349610328674,1,0,1,1,0.993781566619873,NaN,NaN,NaN,4
0,1,0.375579857826233,1,0.100154628753662,0,1,0.821433544158936,NaN,NaN,NaN,4
1,1,0.358887419700623,1,0.166924381256104,0,1,0.671362161636353,0,1,1.40853214263916,4
0,1,0.4840807056427,2,0,0,1,1.15385603904724,NaN,NaN,NaN,4
0,1,0.542504239082336,1,-0.400618515014648,0,0,0.611342906951904,NaN,NaN,NaN,4
1,2,0.367233638763428,2,-0.125193285942078,1,0,0.598745107650757,0,1,1.00840592384338,4
0,1,0.45069582939148,2,0.133539505004883,0,1,0.61779260635376,NaN,NaN,NaN,4
0,2,0.442349610328674,1,-0.125193285942078,1,0,0.696535110473633,NaN,NaN,NaN,4
0,2,0.392272295951843,2,0.0667697525024414,1,1,0.571974039077759,NaN,NaN,NaN,4
0,1,0.367233638763428,2,0.158578162193298,0,0,1.04521059989929,NaN,NaN,NaN,4
1,2,0.434003391265869,1,-0.108500847816467,1,0,0.57184362411499,1,1,1.27805805206299,4
0,1,0.392272295951843,2,-0.0918084096908569,0,0,0.69288158416748,NaN,NaN,NaN,4
1,2,0.417310953140259,1,-0.0500773143768311,1,0,0.686655759811401,1,1,1.26707100868225,4
0,2,0.46738826751709,2,-0.125193285942078,1,0,0.787932395935059,NaN,NaN,NaN,4
1,1,0.308810105323791,1,0.0333848762512207,0,1,1.23683905601501,0,1,1.16348195075989,4
0,2,0.400618515014648,2,0.125193285942078,1,1,1.06838726997375,NaN,NaN,NaN,4
0,1,0.442349610328674,1,-0.100154628753662,0,0,0.808765888214111,NaN,NaN,NaN,4
0,1,0.383926076889038,1,0.0417310953140259,0,1,1.26451206207275,NaN,NaN,NaN,4
0,2,0.442349610328674,2,-0.100154628753662,1,0,0.618731021881104,NaN,NaN,NaN,4
0,2,0.333848762512207,1,0.217001695632935,1,1,1.73027849197388,NaN,NaN,NaN,4
1,2,0.417310953140259,2,-0.0751159715652466,1,0,0.737665176391602,0,1,1.10438299179077,4
0,1,0.400618515014648,2,-0.0417310953140259,0,1,0.899474143981934,NaN,NaN,NaN,4
0,2,0.425657172203064,1,-0.158578162193298,1,0,0.661418676376343,NaN,NaN,NaN,4
0,2,0.425657172203064,2,0.200309257507324,1,0,0.67808723449707,NaN,NaN,NaN,4
0,2,0.559196677207947,2,-0.317156324386597,1,0,0.551343679428101,NaN,NaN,NaN,4
1,2,0.392272295951843,1,-0.0250386571884155,1,0,1.14057612419128,1,1,1.8620388507843,4
0,1,0.434003391265869,2,0.0500773143768311,0,1,1.35486721992493,NaN,NaN,NaN,4
0,2,0.350541200637817,2,0.283771448135376,1,1,0.998619079589844,NaN,NaN,NaN,4
0,1,0.4840807056427,2,-0.0834621906280518,0,0,0.667658090591431,NaN,NaN,NaN,4
1,2,0.358887419700623,1,0.00834621906280518,1,1,0.694801092147827,1,1,1.05630803108215,4
0,2,0.46738826751709,2,-0.166924381256104,1,0,1.0577826499939,NaN,NaN,NaN,4
0,2,0.350541200637817,2,0.0834621906280518,1,1,0.659268856048584,NaN,NaN,NaN,4
0,2,0.46738826751709,2,-0.166924381256104,1,0,0.762855768203735,NaN,NaN,NaN,4
0,1,0.325502543449402,1,0.141885724067688,0,1,0.705258369445801,NaN,NaN,NaN,4
0,1,0.425657172203064,2,-0.0250386571884155,0,1,0.644415140151978,NaN,NaN,NaN,4
0,1,0.550850458145142,1,-0.308810105323791,0,0,0.676886320114136,NaN,NaN,NaN,4
0,2,0.4840807056427,1,-0.217001695632935,1,0,0.629067897796631,NaN,NaN,NaN,4
0,2,0.342194981575012,1,0.308810105323791,1,0,0.600726127624512,NaN,NaN,NaN,4
0,2,0.509119362831116,2,-0.25873279094696,1,0,0.576046228408813,NaN,NaN,NaN,4
0,2,0.367233638763428,2,-0.0584235334396362,1,1,2.29294586181641,NaN,NaN,NaN,4
0,2,0.408964734077454,2,0.0667697525024414,1,1,0.61374044418335,NaN,NaN,NaN,4
1,2,0.425657172203064,2,-0.175270600318909,1,0,0.686669111251831,1,0,1.22211503982544,4
0,2,0.459042048454285,2,0.183616819381714,1,1,0.780143976211548,NaN,NaN,NaN,4
0,2,0.417310953140259,1,0.133539505004883,1,1,0.567391633987427,NaN,NaN,NaN,4
0,1,0.517465581893921,2,-0.158578162193298,0,0,0.567321062088013,NaN,NaN,NaN,4
0,2,0.350541200637817,2,-0.191963038444519,1,0,1.21273636817932,NaN,NaN,NaN,4
0,2,0.425657172203064,2,0.116847066879272,1,1,0.534166574478149,NaN,NaN,NaN,4
0,1,0.375579857826233,2,-0.175270600318909,0,0,0.562142610549927,NaN,NaN,NaN,4
0,2,0.442349610328674,2,-0.125193285942078,1,0,0.63789439201355,NaN,NaN,NaN,4
1,2,0.442349610328674,1,-0.116847066879272,1,0,0.702856063842773,1,1,2.94427490234375,4
0,2,0.442349610328674,1,-0.275425229072571,1,0,0.764208793640137,NaN,NaN,NaN,4
1,1,0.308810105323791,1,0.0333848762512207,0,1,0.954966068267822,0,1,1.08042216300964,4
0,2,0.559196677207947,2,-0.116847066879272,1,0,0.597456216812134,NaN,NaN,NaN,4
0,2,0.392272295951843,1,-0.0250386571884155,1,1,0.729278802871704,NaN,NaN,NaN,4
1,1,0.300463886260986,1,0.166924381256104,0,1,0.850953817367554,0,1,1.12596797943115,4
0,1,0.367233638763428,2,-0.0667697525024414,0,0,0.776317596435547,NaN,NaN,NaN,4
0,1,0.45069582939148,2,0.22534791469574,0,1,1.52663564682007,NaN,NaN,NaN,4
0,1,0.434003391265869,2,0.0500773143768311,0,1,0.542543888092041,NaN,NaN,NaN,4
0,1,0.383926076889038,1,0.0417310953140259,0,1,1.42262101173401,NaN,NaN,NaN,4
0,1,0.625966429710388,1,-0.4840807056427,0,0,0.622065305709839,NaN,NaN,NaN,4
0,1,0.442349610328674,2,-0.0918084096908569,0,0,0.652490139007568,NaN,NaN,NaN,4
0,2,0.4840807056427,2,0,1,1,0.546960592269897,NaN,NaN,NaN,4
0,2,0.559196677207947,1,-0.0667697525024414,1,0,0.837987184524536,NaN,NaN,NaN,4
0,1,0.4840807056427,2,-0.125193285942078,0,0,0.586929559707642,NaN,NaN,NaN,4
0,1,0.459042048454285,1,-0.158578162193298,0,0,0.638778924942017,NaN,NaN,NaN,4
0,2,0.367233638763428,2,-0.00834621906280518,1,1,0.922004699707031,NaN,NaN,NaN,4
0,1,0.45069582939148,1,-0.208655476570129,0,0,0.87174916267395,NaN,NaN,NaN,4
0,2,0.367233638763428,1,-0.100154628753662,1,0,0.626611232757568,NaN,NaN,NaN,4
1,2,0.45069582939148,1,0.0417310953140259,1,1,0.961855173110962,1,1,1.09377098083496,4
0,2,0.408964734077454,2,0.0751159715652466,1,1,0.850979566574097,NaN,NaN,NaN,4
1,2,0.417310953140259,1,0.0751159715652466,1,1,0.758697032928467,0,0,0.96641993522644,4
0,1,0.417310953140259,2,0.108500847816467,0,1,1.09714698791504,NaN,NaN,NaN,4
1,2,0.634312648773193,2,-0.475734486579895,1,0,0.62910532951355,0,1,1.32631278038025,4
0,1,0.342194981575012,1,-0.0417310953140259,0,1,1.32819318771362,NaN,NaN,NaN,4
0,1,0.459042048454285,2,-0.0584235334396362,0,0,0.839495182037354,NaN,NaN,NaN,4
0,1,0.392272295951843,2,0.133539505004883,0,0,0.361041784286499,NaN,NaN,NaN,4
0,2,0.500773143768311,1,-0.166924381256104,1,0,0.66144585609436,NaN,NaN,NaN,4
0,1,0.434003391265869,2,0.150231943130493,0,1,0.996341705322266,NaN,NaN,NaN,4
0,2,0.442349610328674,1,-0.267079010009766,1,0,1.27075886726379,NaN,NaN,NaN,4
0,2,0.333848762512207,2,0.108500847816467,1,1,0.687969207763672,NaN,NaN,NaN,4
0,2,0.408964734077454,1,-0.0333848762512207,1,1,0.851288795471191,NaN,NaN,NaN,4
0,1,0.375579857826233,1,-0.133539505004883,0,0,0.612776517868042,NaN,NaN,NaN,4
0,2,0.350541200637817,1,0.108500847816467,1,1,0.9125816822052,NaN,NaN,NaN,4
0,2,0.400618515014648,2,0.0417310953140259,1,1,0.684828519821167,NaN,NaN,NaN,4
0,1,0.425657172203064,1,0,0,1,0.834365844726562,NaN,NaN,NaN,4
0,2,0.408964734077454,1,0.150231943130493,1,1,0.719619512557983,NaN,NaN,NaN,4
1,1,0.375579857826233,1,0.0500773143768311,0,1,0.997416973114014,0,1,1.48604512214661,4
0,1,0.350541200637817,1,-0.108500847816467,0,0,1.08751821517944,NaN,NaN,NaN,4
0,2,0.392272295951843,1,-0.0250386571884155,1,1,0.795684814453125,NaN,NaN,NaN,4
0,1,0.383926076889038,2,0.133539505004883,0,1,1.62273573875427,NaN,NaN,NaN,4
0,1,0.442349610328674,1,-0.0166924381256104,0,1,0.572706937789917,NaN,NaN,NaN,4
0,2,0.492426924705505,1,-0.0417310953140259,1,1,1.53265452384949,NaN,NaN,NaN,4
0,1,0.367233638763428,2,0.150231943130493,0,1,0.629017114639282,NaN,NaN,NaN,4
0,2,0.333848762512207,2,0.208655476570129,1,1,0.478141069412231,NaN,NaN,NaN,4
1,2,0.417310953140259,2,-0.0584235334396362,1,1,0.601241588592529,0,1,1.16633605957031,4
0,1,0.559196677207947,1,-0.217001695632935,0,0,0.889127731323242,NaN,NaN,NaN,4
0,2,0.408964734077454,2,0.0751159715652466,1,1,0.616166591644287,NaN,NaN,NaN,4
0,1,0.350541200637817,1,0.175270600318909,0,1,0.725905179977417,NaN,NaN,NaN,4
0,1,0.509119362831116,1,-0.367233638763428,0,0,0.621352672576904,NaN,NaN,NaN,4
0,2,0.417310953140259,1,-0.250386571884155,1,0,0.607750654220581,NaN,NaN,NaN,4
0,2,0.4840807056427,1,0.0166924381256104,1,1,0.49520206451416,NaN,NaN,NaN,4
1,2,0.408964734077454,1,0.0500773143768311,1,1,1.17962861061096,1,1,2.20608901977539,4
0,2,0.442349610328674,2,0,1,1,0.626095533370972,NaN,NaN,NaN,4
0,2,0.342194981575012,2,-0.183616819381714,1,0,0.878842353820801,NaN,NaN,NaN,4
0,1,0.317156324386597,1,0.150231943130493,0,1,0.945855855941772,NaN,NaN,NaN,4
0,1,0.609273991584778,1,-0.183616819381714,0,0,1.00528907775879,NaN,NaN,NaN,4
0,1,0.417310953140259,2,-0.0250386571884155,0,0,1.87092566490173,NaN,NaN,NaN,4
0,2,0.317156324386597,2,-0.158578162193298,1,0,0.59818959236145,NaN,NaN,NaN,4
0,1,0.434003391265869,1,0.0918084096908569,0,1,0.605648517608643,NaN,NaN,NaN,4
1,1,0.425657172203064,1,0.0417310953140259,0,1,0.613339185714722,0,1,1.20072889328003,4
1,1,0.325502543449402,2,0.250386571884155,0,1,1.08906316757202,1,1,1.21067905426025,4
0,1,0.46738826751709,1,-0.22534791469574,0,0,1.39430260658264,NaN,NaN,NaN,4
1,1,0.434003391265869,2,-0.24204035282135,0,0,0.503395557403564,1,1,1.15074396133423,4
0,1,0.325502543449402,1,0.150231943130493,0,1,0.874316930770874,NaN,NaN,NaN,4
1,1,0.4840807056427,2,-0.191963038444519,0,0,0.619368314743042,1,1,1.20825886726379,4
0,2,0.350541200637817,1,0.308810105323791,1,1,0.721227169036865,NaN,NaN,NaN,4
0,2,0.367233638763428,1,-0.100154628753662,1,0,1.69574880599976,NaN,NaN,NaN,4
0,1,0.375579857826233,1,0.250386571884155,0,1,0.754964828491211,NaN,NaN,NaN,4
0,1,0.367233638763428,1,-0.22534791469574,0,0,0.783188104629517,NaN,NaN,NaN,4
1,2,0.475734486579895,1,0.175270600318909,1,1,4.49984622001648,0,0,1.58064103126526,4
0,2,0.392272295951843,2,0.250386571884155,1,1,0.722217082977295,NaN,NaN,NaN,4
0,1,0.358887419700623,1,-0.116847066879272,0,0,0.520263195037842,NaN,NaN,NaN,4
0,1,0.434003391265869,2,0.24204035282135,0,1,0.692636013031006,NaN,NaN,NaN,4
0,2,0.45069582939148,1,-0.125193285942078,1,0,1.12474513053894,NaN,NaN,NaN,4
0,2,0.425657172203064,1,0.233694133758545,1,1,1.04373073577881,NaN,NaN,NaN,4
0,1,0.500773143768311,2,-0.150231943130493,0,0,1.07353162765503,NaN,NaN,NaN,4
1,2,0.383926076889038,2,-0.125193285942078,1,0,0.554360151290894,0,1,1.40673804283142,4
1,2,0.434003391265869,2,-0.175270600318909,1,0,0.526393890380859,0,1,1.03028988838196,4
0,1,0.417310953140259,1,0.208655476570129,0,1,1.84550857543945,NaN,NaN,NaN,4
0,2,0.392272295951843,2,0.150231943130493,1,1,0.82148551940918,NaN,NaN,NaN,4
0,1,0.408964734077454,2,0.0667697525024414,0,1,0.950907707214355,NaN,NaN,NaN,4
0,1,0.408964734077454,2,0.166924381256104,0,1,0.566962242126465,NaN,NaN,NaN,4
0,2,0.383926076889038,1,-0.208655476570129,1,0,0.536291837692261,NaN,NaN,NaN,4
0,2,0.417310953140259,1,0.0417310953140259,1,1,1.02159214019775,NaN,NaN,NaN,4
0,1,0.300463886260986,2,0.275425229072571,0,1,1.15238881111145,NaN,NaN,NaN,4
0,1,0.425657172203064,2,0.0500773143768311,0,1,0.710256099700928,NaN,NaN,NaN,4
0,1,0.442349610328674,1,0.0250386571884155,0,1,1.00292587280273,NaN,NaN,NaN,4
1,2,0.417310953140259,1,-0.0417310953140259,1,0,0.795730590820312,1,1,1.82198214530945,4
0,2,0.408964734077454,1,0.150231943130493,1,1,1.10184216499329,NaN,NaN,NaN,4
0,1,0.383926076889038,2,-0.191963038444519,0,0,0.661683797836304,NaN,NaN,NaN,4
0,2,0.342194981575012,1,0.0333848762512207,1,1,0.774152278900146,NaN,NaN,NaN,4
0,1,0.308810105323791,1,0.217001695632935,0,1,1.23419427871704,NaN,NaN,NaN,4
0,1,0.442349610328674,2,0.0751159715652466,0,1,0.751576662063599,NaN,NaN,NaN,4
0,1,0.46738826751709,1,-0.125193285942078,0,0,0.735435724258423,NaN,NaN,NaN,4
1,2,0.425657172203064,1,-0.250386571884155,1,0,1.05453157424927,1,1,1.11871385574341,4
0,2,0.459042048454285,2,0.0250386571884155,1,1,0.853175163269043,NaN,NaN,NaN,4
0,2,0.392272295951843,1,0.0667697525024414,1,1,0.599603176116943,NaN,NaN,NaN,4
0,1,0.400618515014648,1,-0.0584235334396362,0,0,0.684766530990601,NaN,NaN,NaN,4
0,2,0.367233638763428,2,-0.0500773143768311,1,0,1.18993020057678,NaN,NaN,NaN,4
0,1,0.358887419700623,1,-0.0166924381256104,0,1,0.628309726715088,NaN,NaN,NaN,4
0,2,0.525811800956726,1,-0.0250386571884155,1,1,0.578319549560547,NaN,NaN,NaN,4
1,2,0.400618515014648,2,0.24204035282135,1,1,1.71733474731445,0,1,1.94440197944641,4
0,2,0.46738826751709,2,-0.150231943130493,1,0,0.66004467010498,NaN,NaN,NaN,4
0,2,0.434003391265869,2,0.208655476570129,1,1,0.462204217910767,NaN,NaN,NaN,4
0,2,0.383926076889038,1,0.0751159715652466,1,1,0.8429274559021,NaN,NaN,NaN,4
0,1,0.509119362831116,2,-0.217001695632935,0,0,0.628127098083496,NaN,NaN,NaN,4
0,2,0.333840751647949,1,0.208650469779968,0,1,0.962188005447388,NaN,NaN,NaN,5
0,1,0.308802695274353,1,0.00834601879119873,1,1,1.03030729293823,NaN,NaN,NaN,5
0,1,0.317148714065552,1,-0.091806206703186,1,1,0.72673773765564,NaN,NaN,NaN,5
0,1,0.317148714065552,2,0.125190281867981,1,1,0.820309162139893,NaN,NaN,NaN,5
0,1,0.542491221427918,1,-0.367224826812744,1,0,2.73882102966309,NaN,NaN,NaN,5
0,1,0.308802695274353,1,0.091806206703186,1,1,0.776461124420166,NaN,NaN,NaN,5
0,2,0.350532789230347,2,0.13353630065918,0,1,1.21842932701111,NaN,NaN,NaN,5
1,1,0.367224826812744,2,-0.191958432197571,1,0,1.13043880462646,0,1,2.50193786621094,5
0,1,0.32549473285675,1,-0.091806206703186,1,1,1.27517890930176,NaN,NaN,NaN,5
0,2,0.308802695274353,1,-0.0584221315383911,0,1,0.719069004058838,NaN,NaN,NaN,5
0,2,0.300456676483154,2,0.091806206703186,0,1,0.973383903503418,NaN,NaN,NaN,5
0,2,0.32549473285675,1,-0.0834601879119873,0,0,0.504672765731812,NaN,NaN,NaN,5
0,1,0.534145202636719,1,-0.0751141691207886,1,1,0.968031644821167,NaN,NaN,NaN,5
1,1,0.383916864395142,2,-0.0834601879119873,1,1,1.64932513237,0,1,0.990020990371704,5
0,1,0.375570845603943,1,-0.091806206703186,1,1,1.1972234249115,NaN,NaN,NaN,5
0,1,0.383916864395142,1,-0.100152225494385,1,1,1.18546605110168,NaN,NaN,NaN,5
0,2,0.300456676483154,2,0.267072601318359,0,0,0.726010084152222,NaN,NaN,NaN,5
0,1,0.300456676483154,2,-0.0166920375823975,1,1,0.647267818450928,NaN,NaN,NaN,5
0,2,0.300456676483154,2,0.0834601879119873,0,1,0.648967266082764,NaN,NaN,NaN,5
0,2,0.358878808021545,1,0.0500761127471924,0,1,0.935188055038452,NaN,NaN,NaN,5
0,2,0.350532789230347,2,0.091806206703186,0,1,0.896020174026489,NaN,NaN,NaN,5
0,2,0.300456676483154,1,-0.108498244285583,0,0,0.735085010528564,NaN,NaN,NaN,5
0,1,0.367224826812744,1,-0.158574357032776,1,0,1.84310722351074,NaN,NaN,NaN,5
0,2,0.617605390548706,2,-0.559183259010315,0,0,0.813611268997192,NaN,NaN,NaN,5
0,2,0.333840751647949,2,-0.250380563735962,0,0,0.494953870773315,NaN,NaN,NaN,5
0,1,0.467377052307129,1,-0.141882319450378,1,0,0.819546699523926,NaN,NaN,NaN,5
0,2,0.308802695274353,1,-0.0250380563735962,0,1,0.517575263977051,NaN,NaN,NaN,5
0,1,0.475723071098328,1,-0.242034544944763,1,0,0.736267328262329,NaN,NaN,NaN,5
0,1,0.317148714065552,2,0.166920375823975,1,1,1.14615631103516,NaN,NaN,NaN,5
0,2,0.375570845603943,1,0.183612413406372,0,1,0.879445791244507,NaN,NaN,NaN,5
0,1,0.450685014724731,1,0.00834601879119873,1,0,0.644857406616211,NaN,NaN,NaN,5
0,2,0.417300939559937,2,-0.0417300939559936,0,1,0.570484638214111,NaN,NaN,NaN,5
0,2,0.333840751647949,2,0.250380563735962,0,1,0.402826547622681,NaN,NaN,NaN,5
1,2,0.534145202636719,2,-0.116844263076782,0,0,0.931642770767212,1,1,1.70996022224426,5
0,1,0.39226288318634,1,0.13353630065918,1,1,0.576282978057861,NaN,NaN,NaN,5
0,1,0.542491221427918,2,-0.367224826812744,1,0,0.918506145477295,NaN,NaN,NaN,5
0,1,0.300456676483154,1,0.166920375823975,1,1,0.67967677116394,NaN,NaN,NaN,5
0,1,0.350532789230347,1,-0.0500761127471924,1,1,1.1973865032196,NaN,NaN,NaN,5
0,1,0.367224826812744,2,-0.108498244285583,1,1,2.39570307731628,NaN,NaN,NaN,5
0,1,0.358878808021545,1,0.258726582527161,1,1,0.920139789581299,NaN,NaN,NaN,5
0,2,0.417300939559937,1,-0.13353630065918,0,1,0.749102115631104,NaN,NaN,NaN,5
0,2,0.542491221427918,2,-0.342186770439148,0,0,0.741441249847412,NaN,NaN,NaN,5
0,2,0.367224826812744,1,-0.275418620109558,0,0,0.616860628128052,NaN,NaN,NaN,5
1,2,0.642643446922302,1,-0.350532789230347,0,0,2.23251843452454,0,1,1.97065997123718,5
0,2,0.367224826812744,1,-0.158574357032776,0,0,0.644739627838135,NaN,NaN,NaN,5
0,2,0.542491221427918,2,-0.275418620109558,0,0,1.32128715515137,NaN,NaN,NaN,5
0,1,0.383916864395142,1,0.0333840751647949,1,1,0.625178098678589,NaN,NaN,NaN,5
1,1,0.358878808021545,2,-0.0751141691207886,1,0,0.743713617324829,0,1,1.71141505241394,5
0,2,0.400608901977539,1,-0.0834601879119873,0,1,1.09026193618774,NaN,NaN,NaN,5
0,1,0.350532789230347,2,-0.0667681503295898,1,1,0.657017469406128,NaN,NaN,NaN,5
0,1,0.350532789230347,1,-0.116844263076782,1,1,0.743070602416992,NaN,NaN,NaN,5
0,1,0.450685014724731,1,-0.0333840751647949,1,1,0.921891689300537,NaN,NaN,NaN,5
1,2,0.308802695274353,1,-0.183612413406372,0,1,1.04305028915405,0,1,1.71460604667664,5
0,2,0.300456676483154,1,0.0166920375823975,0,1,1.15240073204041,NaN,NaN,NaN,5
0,2,0.534145202636719,2,-0.225342507362366,0,0,0.776129722595215,NaN,NaN,NaN,5
0,2,0.59256733417511,2,-0.383916864395142,0,0,0.611420392990112,NaN,NaN,NaN,5
0,1,0.433992977142334,2,0.00834601879119873,1,1,0.642851591110229,NaN,NaN,NaN,5
0,2,0.467377052307129,1,0.0250380563735962,0,1,0.986335515975952,NaN,NaN,NaN,5
